loss,dice_coef,iou_coef,val_loss,val_dice_coef,val_iou_coef,lr
0.33463233709335327,0.6653770208358765,0.5279183387756348,0.22344599664211273,0.7765538096427917,0.6578550338745117,1e-04
0.2464011311531067,0.7536037564277649,0.6268596053123474,0.22914546728134155,0.7708544135093689,0.6522125601768494,1e-04
0.22640275955200195,0.773591935634613,0.6508803963661194,0.2067054808139801,0.7932944297790527,0.6796554923057556,1e-04
0.21405740082263947,0.7859315276145935,0.6667531728744507,0.20007774233818054,0.7999223470687866,0.6890085339546204,1e-04
0.20895624160766602,0.7910448312759399,0.6745326519012451,0.20008055865764618,0.7999199628829956,0.6893011331558228,1e-04
0.19982925057411194,0.8001688718795776,0.6861225962638855,0.191867858171463,0.8081318140029907,0.7012956142425537,1e-04
0.19056205451488495,0.8094359636306763,0.6983126401901245,0.20076124370098114,0.7992386817932129,0.690243661403656,1e-04
0.18590214848518372,0.8140994310379028,0.7044664025306702,0.18977132439613342,0.810228168964386,0.7040010690689087,1e-04
0.17925630509853363,0.8207433223724365,0.7134061455726624,0.19718097150325775,0.8028193712234497,0.6950119733810425,1e-04
0.17432951927185059,0.8256716132164001,0.7207543849945068,0.20370511710643768,0.796294629573822,0.6863221526145935,1e-04
0.17128624022006989,0.8287166357040405,0.7259168028831482,0.1940940022468567,0.8059055805206299,0.6992145776748657,1e-04
0.16554555296897888,0.8344164490699768,0.7331874966621399,0.18453970551490784,0.8154600858688354,0.7112064361572266,1e-04
0.1579427421092987,0.8420589566230774,0.7432762384414673,0.19710662961006165,0.8028934001922607,0.6958455443382263,1e-04
0.15205751359462738,0.8479442000389099,0.7513953447341919,0.19627168774604797,0.803728461265564,0.6951550841331482,1e-04
0.14677973091602325,0.8532233238220215,0.7594137191772461,0.19174332916736603,0.8082563877105713,0.700760543346405,1e-04
0.1427159160375595,0.8572808504104614,0.7658869028091431,0.1997833251953125,0.8002166152000427,0.6891250014305115,1e-04
0.13923099637031555,0.8607701063156128,0.7720962762832642,0.1837497502565384,0.8162503242492676,0.7120192646980286,1e-04
0.1343894898891449,0.8656010031700134,0.7792528867721558,0.1882552057504654,0.8117451667785645,0.7054962515830994,1e-04
0.13000668585300446,0.8699544668197632,0.7864932417869568,0.20363326370716095,0.7963670492172241,0.6861361861228943,1e-04
0.12466283142566681,0.8753368258476257,0.7939696907997131,0.2017054706811905,0.7982943058013916,0.6878873705863953,1e-04
0.11789191514253616,0.8821099996566772,0.8046890497207642,0.18852055072784424,0.811479926109314,0.7039616703987122,1e-04
0.11752632260322571,0.8824723958969116,0.8056732416152954,0.20070642232894897,0.7992935180664062,0.6873178482055664,1e-04
0.1054157018661499,0.8945840001106262,0.8258219361305237,0.18526588380336761,0.8147338628768921,0.7081087231636047,1e-05
0.09520086646080017,0.9047979712486267,0.8409233689308167,0.18710678815841675,0.8128933906555176,0.7056127190589905,1e-05
0.09601344168186188,0.9039459228515625,0.8417902588844299,0.18458367884159088,0.8154160380363464,0.7093782424926758,1e-05
0.08870236575603485,0.9113007187843323,0.8503770232200623,0.18543875217437744,0.8145615458488464,0.7081179618835449,1e-05
0.0913514643907547,0.9086464047431946,0.8494380116462708,0.18672004342079163,0.813279926776886,0.7063684463500977,1e-05
