loss,dice_coef,iou_coef,val_loss,val_dice_coef,val_iou_coef,lr
0.47015392780303955,0.5298459529876709,0.3820476830005646,0.33354780077934265,0.6668932437896729,0.5223582983016968,0.001
0.3641471862792969,0.6358523964881897,0.4846372604370117,0.31906983256340027,0.6815404295921326,0.5391383767127991,0.001
0.3198215365409851,0.6801785826683044,0.531755268573761,0.3382423222064972,0.6623194813728333,0.5100146532058716,0.001
0.2931436002254486,0.7068566679954529,0.5616667866706848,0.41212978959083557,0.5882596373558044,0.4331631064414978,0.001
0.2685362994670868,0.7314638495445251,0.5909773111343384,0.31163254380226135,0.6886333227157593,0.5359731912612915,0.001
0.265521764755249,0.7344782948493958,0.595550000667572,0.27531108260154724,0.7250552773475647,0.5851471424102783,0.001
0.24365459382534027,0.7563457489013672,0.6221675872802734,0.3431859016418457,0.6573492288589478,0.5038644075393677,0.001
0.2340850681066513,0.7659152150154114,0.6330479979515076,0.3332827389240265,0.6672865152359009,0.5193944573402405,0.001
0.2285958230495453,0.7714040279388428,0.6421228051185608,0.38792210817337036,0.6125187277793884,0.4516112804412842,0.001
0.1955437958240509,0.8044562935829163,0.6824265718460083,0.2355746477842331,0.7646881341934204,0.6308555603027344,0.000100000005
0.18723627924919128,0.8127633929252625,0.6941497325897217,0.23740002512931824,0.7629220485687256,0.6286337375640869,0.000100000005
0.17926327884197235,0.8207365870475769,0.7049336433410645,0.2558903694152832,0.7443636655807495,0.6036921143531799,0.000100000005
0.17514681816101074,0.8248533010482788,0.7106316685676575,0.23166047036647797,0.768683135509491,0.6370760798454285,0.000100000005
0.17842604219913483,0.8215740919113159,0.7077755928039551,0.2541877329349518,0.746081531047821,0.6125291585922241,0.000100000005
0.17144069075584412,0.8285590410232544,0.7166152596473694,0.2453850358724594,0.754822850227356,0.6185259222984314,0.000100000005
0.16735129058361053,0.8326489329338074,0.7226802110671997,0.2550894021987915,0.7452268004417419,0.6096363663673401,0.000100000005
0.16242343187332153,0.8375769257545471,0.728712260723114,0.24933898448944092,0.7508464455604553,0.6173312067985535,1.0000001e-05
0.1626100093126297,0.8373898267745972,0.7285088896751404,0.2530650198459625,0.7471792101860046,0.613868772983551,1.0000001e-05
0.16404402256011963,0.835956871509552,0.7278538942337036,0.2520965337753296,0.7480923533439636,0.6146530508995056,1.0000001e-05
0.1624372899532318,0.8375622630119324,0.7285596132278442,0.2523866891860962,0.747800350189209,0.6149387955665588,1.0000001e-06
0.16099464893341064,0.8390058875083923,0.7306033372879028,0.2528946101665497,0.7473012804985046,0.6141617298126221,1.0000001e-06
0.1650693416595459,0.8349307179450989,0.7266988158226013,0.25257593393325806,0.7476154565811157,0.614682674407959,1.0000001e-06
0.16254058480262756,0.8374605774879456,0.7297888994216919,0.2524249851703644,0.7477768063545227,0.6149564981460571,1e-06
