loss,dice_coef,iou_coef,val_loss,val_dice_coef,val_iou_coef,lr
0.38172587752342224,0.6182963252067566,0.47002357244491577,0.27450671792030334,0.7261030077934265,0.5768235325813293,1e-04
0.17561204731464386,0.8243971467018127,0.7053701877593994,0.2273431420326233,0.7731606960296631,0.6349755525588989,1e-04
0.13900800049304962,0.8610026240348816,0.7593013048171997,0.2082507163286209,0.7920485734939575,0.6618807315826416,1e-04
0.11607152968645096,0.88392573595047,0.7953227758407593,0.20639173686504364,0.7941033840179443,0.6642021536827087,1e-04
0.10000982880592346,0.8999963998794556,0.8210770487785339,0.19673816859722137,0.8036887049674988,0.6773175001144409,1e-04
0.09101658314466476,0.908983588218689,0.8359448909759521,0.20104467868804932,0.7993715405464172,0.6699872016906738,1e-04
0.08135001361370087,0.918656587600708,0.8519003391265869,0.203373521566391,0.7970269322395325,0.6669931411743164,1e-04
0.07361116260290146,0.9263868927955627,0.8652859330177307,0.18690568208694458,0.8134778141975403,0.6899190545082092,1e-04
0.06968578696250916,0.9303117394447327,0.8719415068626404,0.19221138954162598,0.8082072138786316,0.6824663877487183,1e-04
0.06310944259166718,0.9368975162506104,0.8833191990852356,0.19066913425922394,0.8097078204154968,0.6851692199707031,1e-04
0.05922051519155502,0.9407829642295837,0.8903143405914307,0.20063765347003937,0.7997962236404419,0.672205924987793,1e-04
0.05507155880331993,0.944922149181366,0.8972989916801453,0.19463835656642914,0.8058190941810608,0.678840160369873,1e-04
0.05093741416931152,0.9490615129470825,0.9044257402420044,0.1993379145860672,0.800665557384491,0.671825110912323,1e-04
0.039835378527641296,0.9601559042930603,0.9243710041046143,0.1894371211528778,0.8100998401641846,0.6854762434959412,1e-05
0.03673439100384712,0.9632682800292969,0.9300217628479004,0.19059965014457703,0.8095945119857788,0.6845077872276306,1e-05
0.035371895879507065,0.964626669883728,0.9325577616691589,0.19135014712810516,0.8089711666107178,0.6837818622589111,1e-05
0.034176453948020935,0.9658239483833313,0.9346827268600464,0.19095437228679657,0.8093392848968506,0.6840376853942871,1e-05
0.03323638066649437,0.9667650461196899,0.9364477396011353,0.19010132551193237,0.8102136254310608,0.6852232813835144,1e-05
