loss,dice_coef,iou_coef,val_loss,val_dice_coef,val_iou_coef,lr
0.33637502789497375,0.6636518836021423,0.5059728622436523,0.39776572585105896,0.6017711758613586,0.43878504633903503,0.001
0.24944107234477997,0.7505664229393005,0.604684054851532,0.2661905586719513,0.7338234782218933,0.5830480456352234,0.001
0.2239571511745453,0.7760571837425232,0.6377405524253845,0.24009260535240173,0.7597532868385315,0.6159817576408386,0.001
0.20930428802967072,0.790688157081604,0.6569820642471313,0.35213547945022583,0.6476624011993408,0.48388761281967163,0.001
0.20191822946071625,0.7980883121490479,0.6670016646385193,0.21537677943706512,0.7847532033920288,0.6494423747062683,0.001
0.19339296221733093,0.8065814971923828,0.6788398027420044,0.20413081347942352,0.7955923080444336,0.6638041138648987,0.001
0.19134527444839478,0.8086401224136353,0.6814649701118469,0.17926418781280518,0.8206470608711243,0.6991344690322876,0.001
0.18734592199325562,0.8126612305641174,0.6873618960380554,0.21410037577152252,0.7859154939651489,0.6505559682846069,0.001
0.1753038763999939,0.8246989250183105,0.7038677334785461,0.1820514053106308,0.8179117441177368,0.6950583457946777,0.001
0.17583681643009186,0.8241665959358215,0.7030643820762634,0.20200760662555695,0.7978255152702332,0.6668895483016968,0.001
0.1650412380695343,0.8349624872207642,0.7184030413627625,0.22119565308094025,0.7788894176483154,0.6413213014602661,0.001
0.16457265615463257,0.8354239463806152,0.7192846536636353,0.19255636632442474,0.8074857592582703,0.6799231767654419,0.001
0.1482243686914444,0.8517829179763794,0.7435159087181091,0.164770245552063,0.8351389765739441,0.7198237776756287,0.000100000005
0.1420067995786667,0.8579956293106079,0.7528759837150574,0.16831807792186737,0.831595778465271,0.7146056890487671,0.000100000005
0.138594850897789,0.8614030480384827,0.7579942941665649,0.16815418004989624,0.8317634463310242,0.7148922681808472,0.000100000005
0.13609667122364044,0.8639107942581177,0.7617819905281067,0.17018187046051025,0.8297414779663086,0.7121947407722473,0.000100000005
0.133698508143425,0.8663064241409302,0.7654650211334229,0.17119675874710083,0.8287087678909302,0.7107158899307251,0.000100000005
0.13197360932826996,0.8680211305618286,0.7680717706680298,0.1701972633600235,0.8296993970870972,0.7120265364646912,0.000100000005
0.12985840439796448,0.8701432347297668,0.771273672580719,0.16892288625240326,0.8309820890426636,0.7139037251472473,1.0000001e-05
0.13006611168384552,0.8699284195899963,0.7711880803108215,0.16912350058555603,0.8307946920394897,0.7136444449424744,1.0000001e-05
0.12895284593105316,0.87104731798172,0.7727707624435425,0.1693200170993805,0.8305936455726624,0.7133878469467163,1.0000001e-05
0.12919893860816956,0.8708075881004333,0.7724797129631042,0.16930945217609406,0.8306045532226562,0.7134013175964355,1.0000001e-05
0.1279604434967041,0.8720460534095764,0.7743281126022339,0.169820174574852,0.8300905823707581,0.7126568555831909,1.0000001e-05
