loss,dice_coef,iou_coef,val_loss,val_dice_coef,val_iou_coef,lr
0.6793875098228455,0.32067403197288513,0.20467199385166168,0.5243264436721802,0.473891943693161,0.32979434728622437,1e-04
0.4159812331199646,0.5840578675270081,0.4348287880420685,0.3527252972126007,0.6448501944541931,0.5051772594451904,1e-04
0.3155004680156708,0.6845396757125854,0.5445917844772339,0.2907215654850006,0.7066220641136169,0.5754278302192688,1e-04
0.2682192623615265,0.7317792773246765,0.5993388295173645,0.24639892578125,0.7507784366607666,0.6267753839492798,1e-04
0.2561679482460022,0.743826150894165,0.6165229678153992,0.254433274269104,0.7427743673324585,0.6165430545806885,1e-04
0.24287575483322144,0.7571144104003906,0.6318898797035217,0.27503812313079834,0.7222467660903931,0.5953450798988342,1e-04
0.22733399271965027,0.7726452946662903,0.6505011916160583,0.25575441122055054,0.7414580583572388,0.6133286356925964,1e-04
0.22904810309410095,0.770913302898407,0.649434506893158,0.30644553899765015,0.6909567713737488,0.5566537380218506,1e-04
0.2369646579027176,0.7630468606948853,0.6406282186508179,0.2838304042816162,0.7134871482849121,0.5879133343696594,1e-04
0.19994008541107178,0.800066351890564,0.6863608360290527,0.1970023661851883,0.7999901175498962,0.6929898262023926,1e-05
0.18347902595996857,0.816531777381897,0.7069025635719299,0.19621682167053223,0.8007726669311523,0.694076657295227,1e-05
0.17734991014003754,0.8226636052131653,0.7150835394859314,0.19300779700279236,0.8039697408676147,0.696459174156189,1e-05
0.17766092717647552,0.82235187292099,0.7155573964118958,0.17835216224193573,0.8185704946517944,0.716198205947876,1e-05
0.17044566571712494,0.8295692205429077,0.7240940928459167,0.18054838478565216,0.8163825273513794,0.7143099904060364,1e-05
0.17219944298267365,0.8277941942214966,0.7244954109191895,0.18180729448795319,0.8151282668113708,0.7129774689674377,1e-05
0.16897113621234894,0.8310431241989136,0.7274047136306763,0.17394791543483734,0.8229584693908691,0.7232662439346313,1e-05
0.1661570519208908,0.8338566422462463,0.7320552468299866,0.16886767745018005,0.828019380569458,0.7299243211746216,1e-05
0.16554944217205048,0.8344497680664062,0.7333173751831055,0.1707528531551361,0.8261411786079407,0.7272194027900696,1e-05
0.15829665958881378,0.8417117595672607,0.7413861155509949,0.17310099303722382,0.8238020539283752,0.7235856056213379,1e-05
0.1582755446434021,0.8417317867279053,0.7422499656677246,0.16497920453548431,0.8318935036659241,0.7348969578742981,1e-05
0.15884722769260406,0.8411556482315063,0.7429472804069519,0.16940462589263916,0.8274845480918884,0.728862464427948,1e-05
0.16063733398914337,0.8393867015838623,0.7418559789657593,0.1725652664899826,0.8243356943130493,0.7275323867797852,1e-05
0.1529599130153656,0.8470497727394104,0.7496204972267151,0.16360607743263245,0.8332614898681641,0.7368535399436951,1e-05
0.15107926726341248,0.8489333987236023,0.7517168521881104,0.16178417205810547,0.8350762128829956,0.7397910952568054,1e-05
0.15053094923496246,0.8494709134101868,0.7531813383102417,0.15990173816680908,0.8369519710540771,0.7428493499755859,1e-05
0.14703574776649475,0.8529865741729736,0.7576239109039307,0.1566629409790039,0.8401786088943481,0.7474902868270874,1e-05
0.1458544284105301,0.8539398908615112,0.7597524523735046,0.15894025564193726,0.8379097580909729,0.7436306476593018,1e-05
0.14281699061393738,0.857161283493042,0.7642581462860107,0.16486670076847076,0.8320054411888123,0.7367203831672668,1e-05
0.14604714512825012,0.8539698719978333,0.7606385946273804,0.15986160933971405,0.8369917273521423,0.7424198985099792,1e-05
0.14001597464084625,0.8599914312362671,0.7676293253898621,0.15699763596057892,0.8398450613021851,0.7476767301559448,1e-05
0.14560189843177795,0.8543701767921448,0.7626673579216003,0.15921281278133392,0.8376381397247314,0.743828535079956,1e-05
0.13553117215633392,0.8644725680351257,0.773790717124939,0.16012141108512878,0.8367331624031067,0.7425453066825867,1e-05
0.14380760490894318,0.8561590909957886,0.7670136094093323,0.1575450450181961,0.8392996788024902,0.7455645203590393,1e-05
0.13647063076496124,0.8635417819023132,0.7741122245788574,0.15590348839759827,0.8409352898597717,0.7496324181556702,1e-05
0.13484393060207367,0.8649465441703796,0.7758873701095581,0.15075358748435974,0.8460656404495239,0.7561661601066589,1e-05
0.13272063434123993,0.8672772645950317,0.779215931892395,0.14915084838867188,0.8476623296737671,0.7578604221343994,1e-05
0.12847180664539337,0.8714871406555176,0.7838150858879089,0.14945577085018158,0.8473586440086365,0.7581296563148499,1e-05
0.13151468336582184,0.8684937357902527,0.7829033732414246,0.15428400039672852,0.8425483107566833,0.7511269450187683,1e-05
0.12953758239746094,0.8704713582992554,0.7855005860328674,0.15256790816783905,0.8442583680152893,0.7539111971855164,1e-05
0.12959939241409302,0.8704096078872681,0.78636234998703,0.1501757800579071,0.8466411828994751,0.7565825581550598,1e-05
0.12045396119356155,0.8795490860939026,0.795188844203949,0.14872224628925323,0.8480895161628723,0.7602947354316711,1e-05
0.126181498169899,0.8738232851028442,0.7904485464096069,0.1499374955892563,0.8468784689903259,0.7594106197357178,1e-05
0.1295260488986969,0.8704332709312439,0.7893140912055969,0.14618435502052307,0.8506177663803101,0.7635784149169922,1e-05
0.12742578983306885,0.8725734353065491,0.790687084197998,0.14307229220867157,0.853718101978302,0.7683173418045044,1e-05
0.12161525338888168,0.8783863186836243,0.7975752353668213,0.15504994988441467,0.8417854905128479,0.7500333189964294,1e-05
0.12129337340593338,0.8787117600440979,0.7972341179847717,0.14690469205379486,0.8499002456665039,0.762570858001709,1e-05
0.11255481094121933,0.8874151110649109,0.8079061508178711,0.14627352356910706,0.8505288362503052,0.7632120251655579,1e-05
0.12282747030258179,0.8771795034408569,0.7983314990997314,0.14382122457027435,0.8529720306396484,0.7681518793106079,1e-05
0.11979412287473679,0.8802096843719482,0.8014767169952393,0.14309875667095184,0.8536920547485352,0.7699241042137146,1e-05
0.11514183133840561,0.8848457932472229,0.807521402835846,0.1428016722202301,0.8539878726005554,0.770280659198761,1e-05
0.11624802649021149,0.8837671279907227,0.8067666888237,0.1403638869524002,0.8564163446426392,0.7736664414405823,1e-05
0.1133292019367218,0.8866756558418274,0.8108617067337036,0.1442553997039795,0.852539598941803,0.7677692770957947,1e-05
0.11209694296121597,0.8879160284996033,0.81187504529953,0.1404276043176651,0.8563529253005981,0.7742298245429993,1e-05
0.11116687208414078,0.8888370990753174,0.8137123584747314,0.13485196232795715,0.8619077801704407,0.7807938456535339,1e-05
0.10747727006673813,0.8925269246101379,0.8176737427711487,0.14451193809509277,0.8522840142250061,0.7679017186164856,1e-05
0.10844793170690536,0.8915594816207886,0.81819087266922,0.13484147191047668,0.8619179725646973,0.7829941511154175,1e-05
0.10727663338184357,0.8927241563796997,0.8191072940826416,0.13734500110149384,0.8594242334365845,0.7768791317939758,1e-05
0.10865608602762222,0.8913547396659851,0.8188957571983337,0.1297822743654251,0.8669585585594177,0.7892377376556396,1e-05
0.10809571295976639,0.8916882276535034,0.8199995160102844,0.1335635483264923,0.8631912469863892,0.784503698348999,1e-05
0.10663106292486191,0.8933679461479187,0.8223572373390198,0.13416309654712677,0.8625941872596741,0.7828889489173889,1e-05
0.10683121532201767,0.8931679725646973,0.8221195936203003,0.12863920629024506,0.868097186088562,0.7914198040962219,1e-05
0.09815676510334015,0.9018572568893433,0.831771969795227,0.13171306252479553,0.865034818649292,0.7868250012397766,1e-05
0.10658614337444305,0.8934249877929688,0.8242733478546143,0.13147851824760437,0.8652686476707458,0.7877605557441711,1e-05
0.10001468658447266,0.8999677300453186,0.8316065669059753,0.12634950876235962,0.8703783750534058,0.7946341037750244,1e-05
0.09621589630842209,0.9037941098213196,0.8348250389099121,0.12639087438583374,0.8703367114067078,0.7951134443283081,1e-05
0.09637916833162308,0.9036214351654053,0.8366260528564453,0.12469229847192764,0.8720292448997498,0.7974472641944885,1e-05
0.09657491743564606,0.9034343361854553,0.836018443107605,0.12113919854164124,0.8755691051483154,0.803943932056427,1e-05
0.10375238955020905,0.896229088306427,0.8291728496551514,0.12146677076816559,0.8752428293228149,0.8030878901481628,1e-05
0.0992279127240181,0.9007725119590759,0.8345387578010559,0.12071359902620316,0.8759933710098267,0.8043240904808044,1e-05
0.10006026923656464,0.8999426960945129,0.834668755531311,0.1199343204498291,0.8767696022987366,0.8055335283279419,1e-05
0.09471986442804337,0.9052672386169434,0.8395673036575317,0.12002294510602951,0.8766812682151794,0.8053117990493774,1e-05
0.0977502390742302,0.9022355079650879,0.8386687636375427,0.11821260303258896,0.878484845161438,0.8087350130081177,1e-05
0.09454090893268585,0.9054609537124634,0.8417460918426514,0.11911628395318985,0.8775845766067505,0.8066292405128479,1e-05
0.09651489555835724,0.9034973978996277,0.8397766947746277,0.1147117018699646,0.8819725513458252,0.8137911558151245,1e-05
0.09022108465433121,0.9095588326454163,0.8479740619659424,0.11638334393501282,0.8803072571754456,0.8112608790397644,1e-05
0.08799117058515549,0.9120181798934937,0.8490580916404724,0.11605538427829742,0.8806338310241699,0.8125684857368469,1e-05
0.08533485978841782,0.9146741628646851,0.8532041907310486,0.11626692861318588,0.8804231882095337,0.8121028542518616,1e-05
0.08865001797676086,0.9113593697547913,0.8504015207290649,0.11997426301240921,0.8767297863960266,0.8067033886909485,1e-05
0.08782508224248886,0.9121851921081543,0.8512901663780212,0.11058209091424942,0.8860868811607361,0.8205772042274475,1e-05
0.09093259274959564,0.9090461134910583,0.8492475748062134,0.11931126564741135,0.8773901462554932,0.8097302913665771,1e-05
0.08341483026742935,0.9163631796836853,0.8572335243225098,0.1123284325003624,0.8843469619750977,0.8192514181137085,1e-05
0.0915398821234703,0.9084693193435669,0.849667489528656,0.1139315813779831,0.8827498555183411,0.8168599009513855,1e-05
0.08654018491506577,0.9134665727615356,0.855485200881958,0.1080397218465805,0.8886193037033081,0.8248969316482544,1e-05
0.08357502520084381,0.916429340839386,0.8577943444252014,0.10482072085142136,0.8918266892433167,0.8304212093353271,1e-05
0.08169244974851608,0.9183021187782288,0.8598594069480896,0.1078391745686531,0.8888193964958191,0.8250080943107605,1e-05
0.08196806907653809,0.918030321598053,0.8608145713806152,0.11339455842971802,0.8832846879959106,0.8175957202911377,1e-05
0.08378713577985764,0.9162148237228394,0.8595120906829834,0.1059923842549324,0.8906592726707458,0.8284755945205688,1e-05
0.08630288392305374,0.9137066602706909,0.8588832020759583,0.10443563014268875,0.8922103047370911,0.8309639096260071,1e-05
0.08178363740444183,0.918226420879364,0.862771213054657,0.105767622590065,0.8908829689025879,0.8288096785545349,1e-05
0.07723961025476456,0.9225389361381531,0.8682458996772766,0.11079421639442444,0.885875403881073,0.8206402063369751,1e-05
0.08124899119138718,0.9187576770782471,0.862798810005188,0.10484110563993454,0.8918061852455139,0.8296266794204712,1e-05
0.07634985446929932,0.9236565828323364,0.8695894479751587,0.10929980129003525,0.8873643279075623,0.8236921429634094,1e-05
0.07984192669391632,0.920163094997406,0.8663416504859924,0.10879454761743546,0.8878676295280457,0.8235579133033752,1e-05
0.08078400790691376,0.919222891330719,0.8654385209083557,0.10715524852275848,0.8895007967948914,0.8279883861541748,1e-05
0.07604040205478668,0.923965573310852,0.8718351721763611,0.10407768189907074,0.8925666213035583,0.8316212296485901,1e-05
0.07421153783798218,0.9257975220680237,0.873332679271698,0.10912561416625977,0.8875378370285034,0.8249102830886841,1e-05
0.08183946460485458,0.9181665182113647,0.8664771318435669,0.10792835056781769,0.8887305855751038,0.8274022936820984,1e-05
0.08031788468360901,0.9196901917457581,0.8684710264205933,0.10395064949989319,0.8926934003829956,0.8324161767959595,1e-05
0.07380841672420502,0.9259674549102783,0.8754622936248779,0.10062357038259506,0.8960078954696655,0.8371811509132385,1e-05
0.06974232941865921,0.9302389621734619,0.8785435557365417,0.1056465208530426,0.8910037279129028,0.8290607333183289,1e-05
